candidate_id,region,kind,speedup
ac8856628c6f4e17,ac.ru,MG,2.5278631221834638
e0427a869dae016f,ac.ru,RB,93.86841803644758
aaf761d064200204,ac.ru,RB,54.502012777846986
807d408d8d26dc9b,ac.ru,SR,16.456571202766796
9dd576d474daaef2,ac.ru,SR,26.598423036321996
681d84568e9d5d9d,ac.ru,SR,27.439719947578965
d475d71a6e1881c2,ac.ru,MG,18.95495150297693
6e41667b246fbf84,ac.ru,MG,12.70117782522129
ed6ccdc2d733f621,ac.ru,MG,18.578913265327905
772683a080f48160,ac.ru,RB,27.730708108736007
4a08a1c9074464e5,ac.ru,MG,42.55618146233014
a0e435ccef1576ce,ac.ru,MG,23.520168869279104
3d5b5eda0d9d87c5,ac.ru,MG,11.815373018373093
a206f2e50870ea80,4cq.net,SR,4.851503423637988
186e739cc46471ef,bhve.com,SR,4.354993560473013
64f4c51980b80c4b,bhve.com,SR,3.9664421486612818
11abae3fa4b666e4,bhve.com,SR,4.616902253997707
2a74623b58e6d821,bhve.com,SR,5.3040436353593705
d25a2bfc75a50cc3,clvn.com,SR,4.558023465468134
adc4c0cdc237de30,clvn.com,SR,6.49242388593478
53f6532f18d9f043,clvn.com,SR,1.7446963887976048
efeda0b818c51c11,clvn.com,SR,4.259158249936441
1feef828d20bba1e,addition.pt,MG,2.823330822242683
3078a957db95aaca,addition.pt,MG,12.600268615967238
10e705d6b0ed5f7c,addition.pt,MG,3.5601028208076846
d8d2c73427650451,addition.pt,MG,5.5234590847440606
097df6b8338d1605,biz-aceonline.com,SR,4.482571467098167
22cf15b6eb79b0b7,bond-of-hearts.jp,SR,4.895581792033178
b2bcd0b92a9f4957,bond-of-hearts.jp,SR,4.316864107529332
a59958164243e378,catloader.com,SR,4.560804320447415
2ab05939a5635796,catloader.com,SR,4.348702140016977
726c8bac9452239b,catloader.com,SR,4.352702732800285
bb28375c227278bf,catloader.com,SR,4.677071152289286
e7192dc7bfa1d4a9,at99.at,SR,7.904425149074172
ea1de26b325c164c,at99.at,SR,5.768402676752982
0f2a4a5de7a3ff5a,at99.at,SR,5.499841908594424
02cbbd94bcf79973,at99.at,SR,6.944546203301903
cf85ec7d302b0383,bhwjc.com,SR,3.890796663790624
aae01d09309c913d,bhwjc.com,SR,4.141657766702267
7259781edd9357b0,cmskit.jp,MG,5.844026026565977
2e0604e03a6470df,cmskit.jp,MG,7.127087537539922
30bbb6b72d9d5204,cmskit.jp,MG,4.867076836849078
9f7e2c303dbf0cc3,cmskit.jp,MG,7.025015396877151
c5cc405d78524a1a,12dn.com,RB,3.2373036287493893
d5e5fc15df0c9d64,12dn.com,RB,2.798436482084691
c6b0bd24240e21cb,12dn.com,RB,4.541125706430426
5aaf30ca87564d08,bg2.info,MG,5.111153511516799
ca2ec06a0cb6481e,bg2.info,MG,4.923193927365966
c823773cb6a0c3a5,bg2.info,MG,4.44120765832106
822ab65315c9d173,bg2.info,MG,4.799311855829167
ae3c962f7854963d,bg2.info,MG,3.610663675136788
9d75feb112d09a95,bg2.info,MG,2.8627247765693977
d05cb653b1ac5818,bg2.info,MG,6.0472541260496095
7b49e52db7e948fd,bg2.info,MG,6.025582706766917
edfeff3b3b9312c4,cafy.org,SR,1.4148140928073898
b322dfd48fe07b5e,cafy.org,SR,4.342970810010639
aecffd9df2ffc0b4,cafy.org,SR,4.043625480601188
e0fb2ec740a31785,cafy.org,SR,4.781949665956275
93c1e6bdf1b85b0e,3gcz.net,SR,3.150836593690169
525df8e9d5c0fc77,afacereamea.ro,SR,5.71405573230097
d404354b50abe4d8,cimbniaga.com,SR,6.69863531189498
8757f3db24ac7f54,cimbniaga.com,SR,5.434836745987826
1709b405e4e13b19,cimbniaga.com,SR,6.059847418709725
24faa27891ecb544,cimbniaga.com,SR,6.367198940101806
14047b633b7d40b5,articletweet.com,SR,4.159475393028025
30e88fdd5ff33a0c,articletweet.com,SR,3.4785362675546545
c782ae555f11d7ef,bmtechnics.be,SR,7.938790056725375
cad752d08e1d0f02,cbbk.com,SR,4.415253055723381
a52273eda96e3aa3,cbbk.com,SR,3.658941927893101
8552747605e36a65,cbbk.com,SR,6.6231958061002185
7193e0bc26939af0,cbbk.com,SR,3.3619763694951663
8a9b16655114baba,chocolatebycacao.com,RL,3.292016748467959
d407330848d266c1,chocolatebycacao.com,RL,1.865880503144654
